"PK_MEDICATION_ID","SIMPLE_GENERIC_NAME","GENERIC_NAME","THERAPEUTIC_CLASS","PHARMACY_CLASS","PHARMACY_SUBCLASS","AMOUNT","FORM","FK_ROUTE_ID","CONTROLLED_MED_YN","DEA_CLASS","RECORD_STATE","SOURCE_LAST_UPDATE_DATE","SOURCE_CODE","FULL_NAME","SOURCE_ORIG_ID","FK_3M_NCID_ID","MEDICATION_COUNT"
2158293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-24 21:50:17,"SCM","simv","--SIMV",NA,5
2158294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-12-23 00:15:00,"SCM","simvastatin 20 mg daily","--SIMVASTATIN 20 MG DAILY",NA,2
2158295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-23 00:15:01,"SCM","simvastatin 40 mg","--SIMVASTATIN 40 MG",15102320,9
2154402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-21 15:01:03,"SCM","statin","--STATIN",NA,6
2158165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-22 14:35:06,"SCM","rosuvastatin 40 mg oral tablet","--ROSUVASTATIN 40 MG ORAL TABLET",15573241,29
2153300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-06-26 00:15:00,"SCM","Simvastatin 20mg PO qhs","--SIMVASTATIN 20MG PO QHS",NA,3
2153301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-03 00:15:00,"SCM","simvastatin 40mg daily","--SIMVASTATIN 40MG DAILY",NA,16
2153303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-03-14 00:15:00,"SCM","simvastatin 80mg po daily","--SIMVASTATIN 80MG PO DAILY",NA,4
2155164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-26 14:29:40,"SCM","rosuvastatin 20 mg oral tablet","--ROSUVASTATIN 20 MG ORAL TABLET",15461599,56
2152302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-05-22 00:15:00,"SCM","simvastatin 80 mg PO daily","--SIMVASTATIN 80 MG PO DAILY",NA,3
2157292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-05-17 08:43:51,"SCM","simva","--SIMVA",NA,12
2157295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-02-05 00:15:00,"SCM","simvastatin 40mg every evening","--SIMVASTATIN 40MG EVERY EVENING",NA,2
2157298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-03-18 00:15:00,"SCM","simvastin","--SIMVASTIN",3000252824,2
2154295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-25 00:15:01,"SCM","simvastat","--SIMVASTAT",3000252824,3
2154297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-02 00:15:00,"SCM","Simvastatin 40 mg daily at bedtime","--SIMVASTATIN 40 MG DAILY AT BEDTIME",NA,4
5350631,"Diphenhyd-HC-Nystatin-Tetracyc","Diphenhyd-HC-Nystatin-Tetracyc","Topical Products","Mouth & throat (local)","Anti-infectives - Throat",NA,NA,8436,NA,NA,NA,NA,"EPIC","DIPHENHYD-HC-NYSTATIN-TETRACYC MOUTH/THROAT","117595",NA,4
5355627,"Diphenhyd-Hydrocort-Nystatin","Diphenhyd-Hydrocort-Nystatin","Topical Products","Mouth & throat (local)","Anti-infectives - Throat",NA,NA,8436,NA,NA,NA,NA,"EPIC","DIPHENHYD-HYDROCORT-NYSTATIN MOUTH/THROAT","117596",15465914,5
2152749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-06 00:15:00,"SCM","vytorin 10/40 mg daily","--VYTORIN 10/40 MG DAILY",NA,3
2154742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-01-09 09:18:00,"SCM","vitorin","--VITORIN",15125428,2
5350652,"Nystatin","Nystatin","Anti-Infective Agents","Antifungals","Antifungals",NA,NA,8437,NA,NA,NA,NA,"EPIC","BIO-STATIN PO","113722",15262325,25
2155740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-24 21:50:17,"SCM","vitorin 10/40MG","--VITORIN 10/40MG",16533791,2
2163066,"nystatin topical","nystatin topical",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2013-05-25 00:15:00,"SCM","nystatin topical powder 100000 u/gm","1408--NYSTATIN TOPICAL POWDER 100000 U/GM",3000264517,173
2164033,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lipitor 10 mg tablet oral","1125--LIPITOR 10 MG TABLET ORAL",3000284908,3
2164050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-05 00:15:00,"SCM","Lipitor oral tablet","--LIPITOR ORAL TABLET",NA,3
2158969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-07 00:15:00,"SCM","Lescol XL 80 mg oral tablet, extended release","--LESCOL XL 80 MG ORAL TABLET, EXTENDED RELEASE",15155213,8
2155888,"nystatin","nystatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-03-03 16:32:27,"SCM","nystatin","193--NYSTATIN",3000254125,702
2164066,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-01-26 10:16:16,"SCM","Crestor","1441--CRESTOR",NA,126
2162036,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lipitor tablet 10 mg","1125--LIPITOR TABLET 10 MG",3000284908,710
2162046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-24 21:50:17,"SCM","lipi","--LIPI",NA,6
2162047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-09-25 13:27:35,"SCM","Lipitor 10 mg oral tablet","--LIPITOR 10 MG ORAL TABLET",3000284908,223
2162050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-05-07 00:15:00,"SCM","Lipitor 40","--LIPITOR 40",15101117,2
2162051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-01 00:15:00,"SCM","Lipitor 40mg oral tabs, take one tablet daily","--LIPITOR 40MG ORAL TABS, TAKE ONE TABLET DAILY",NA,2
2153947,"fluvastatin","fluvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","fluvastatin capsule 20 mg","442--FLUVASTATIN CAPSULE 20 MG",15569451,3
2161072,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Crestor tablet 5 mg","1441--CRESTOR TABLET 5 MG",3000549185,39
2158889,"nystatin","nystatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","nystatin capsule 1000000 u","193--NYSTATIN CAPSULE 1000000 U",3000266689,2
2152847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-18 00:15:00,"SCM","zocor 20mg daily","--ZOCOR 20MG DAILY",NA,8
2152849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-04 00:15:00,"SCM","zocor 80 mg","--ZOCOR 80 MG",15102322,2
2152873,"ezetimibe-simvastatin","ezetimibe-simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","ezetimibe-simvastatin tablet 10 mg-20 mg","148--EZETIMIBE-SIMVASTATIN TABLET 10 MG-20 MG",3000561661,5
2160078,"nystatin topical","nystatin topical",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-12-08 09:15:30,"SCM","nystatin topical","1408--NYSTATIN TOPICAL",15262326,62
2160079,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-01-03 19:23:13,"SCM","rosuvastatin","1441--ROSUVASTATIN",15596408,26
2159073,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","rosuvastatin tablet 40 mg","1441--ROSUVASTATIN TABLET 40 MG",15270650,4
2157888,"nystatin","nystatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2014-10-13 10:51:43,"SCM","nystatin suspension 100000 u/ml","193--NYSTATIN SUSPENSION 100000 U/ML",16402332,1140
2151854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-24 21:50:17,"SCM","zocor 20mg once aday","--ZOCOR 20MG ONCE ADAY",NA,2
2165034,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-03-03 17:00:27,"SCM","Lipitor","1125--LIPITOR",3000256368,191
2165046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-24 21:50:17,"SCM","lipitor 20 daily","--LIPITOR 20 DAILY",NA,3
2165049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-06 00:15:00,"SCM","lipitor 40mg","--LIPITOR 40MG",NA,2
2165051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-07-10 00:15:01,"SCM","lipitor home med","--LIPITOR HOME MED",NA,2
2156837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-02-07 00:15:00,"SCM","Zocor 40 mg oral tablet","--ZOCOR 40 MG ORAL TABLET",3000271894,192
2152947,"fluvastatin","fluvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lescol capsule 40 mg","442--LESCOL CAPSULE 40 MG",3000276744,37
2153850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-08-12 00:15:00,"SCM","zocor 80 mg orally daily at bedtime","--ZOCOR 80 MG ORALLY DAILY AT BEDTIME",NA,2
2153851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-03 00:15:00,"SCM","zocor-home medication","--ZOCOR-HOME MEDICATION",NA,9
2159039,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","atorvastatin tablet 80 mg","1125--ATORVASTATIN TABLET 80 MG",15571539,132
2159050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-08-04 00:15:00,"SCM","lipitor 10 mg","--LIPITOR 10 MG",15101094,2
5357805,"Diphenhyd-Lidocaine-Nystatin","Diphenhyd-Lidocaine-Nystatin","Topical Products","Mouth & throat (local)","Anti-infectives - Throat",NA,NA,8436,NA,NA,NA,NA,"EPIC","DIPHENHYD-LIDOCAINE-NYSTATIN MOUTH/THROAT","117597",NA,10
2163067,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","rosuvastatin tablet 20 mg","1441--ROSUVASTATIN TABLET 20 MG",15270665,11
2154944,"fluvastatin","fluvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lescol capsule 20 mg","442--LESCOL CAPSULE 20 MG",3000276743,17
2165068,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","rosuvastatin tablet 5 mg","1441--ROSUVASTATIN TABLET 5 MG",15573240,9
2156862,"ezetimibe-simvastatin","ezetimibe-simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Vytorin tablet 10 mg-10 mg","148--VYTORIN TABLET 10 MG-10 MG",3000561665,23
2162069,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Crestor tablet 10 mg","1441--CRESTOR TABLET 10 MG",3000543439,119
2155841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-04 00:15:00,"SCM","zocor 20 mg orally daily","--ZOCOR 20 MG ORALLY DAILY",NA,2
2155868,"ezetimibe-simvastatin","ezetimibe-simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Vytorin tablet 10 mg-80 mg","148--VYTORIN TABLET 10 MG-80 MG",3000561660,45
2161039,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lipitor tablet 40 mg","1125--LIPITOR TABLET 40 MG",3000284910,516
2161051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-24 21:50:17,"SCM","lipitor 20 mg daily","--LIPITOR 20 MG DAILY",NA,2
2161052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-03 00:15:01,"SCM","lipitor 20mg daily","--LIPITOR 20MG DAILY",NA,23
2153894,"nystatin","nystatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Nystatin 100000 u/ml suspension oral","193--NYSTATIN 100000 U/ML SUSPENSION ORAL",15150695,11
2160046,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lipitor tablet 80 mg","1125--LIPITOR TABLET 80 MG",3000515431,378
2160058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-07-21 00:15:00,"SCM","Lipitor 20 mg daily at bedtime","--LIPITOR 20 MG DAILY AT BEDTIME",NA,2
2160060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-09 00:15:00,"SCM","lipitor 40 mg","--LIPITOR 40 MG",15101117,8
2157843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25 11:13:01,"SCM","zocor 40mg daily","--ZOCOR 40MG DAILY",NA,11
2166027,"atorvastatin","atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-03-02 14:17:31,"SCM","atorvastatin","1125--ATORVASTATIN",3000252836,361
2158942,"fluvastatin","fluvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","fluvastatin capsule 40 mg","442--FLUVASTATIN CAPSULE 40 MG",15569452,6
2154845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-09-04 00:15:00,"SCM","zocor 40 mg","--ZOCOR 40 MG",15102320,2
2166038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-13 10:18:03,"SCM","lipitor","--LIPITOR",3000256368,270
2166039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-02-24 21:50:17,"SCM","lipitor 10mg at night","--LIPITOR 10MG AT NIGHT",NA,2
2157941,"fluvastatin","fluvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Lescol","442--LESCOL",3000252829,6
2166061,"rosuvastatin","rosuvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","rosuvastatin tablet 10 mg","1441--ROSUVASTATIN TABLET 10 MG",15156055,29
2163047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-11-07 00:15:00,"SCM","Lipitor 20mg oral tabs, take one tablet daily","--LIPITOR 20MG ORAL TABS, TAKE ONE TABLET DAILY",NA,3
2155960,"nystatin-triamcinolone topical","nystatin-triamcinolone topical",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-03-03 22:39:17,"SCM","nystatin-triamcinolone topical","725--NYSTATIN-TRIAMCINOLONE TOPICAL",15167556,7
2151880,"ezetimibe-simvastatin","ezetimibe-simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","ezetimibe-simvastatin tablet 10 mg-40 mg","148--EZETIMIBE-SIMVASTATIN TABLET 10 MG-40 MG",3000561659,4
2160223,"pravastatin","pravastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2014-10-13 10:51:43,"SCM","Pravachol tablet 20 mg","1802--PRAVACHOL TABLET 20 MG",15451301,233
2160232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-09-24 00:15:01,"SCM","lovastatin 40 mg daily","--LOVASTATIN 40 MG DAILY",NA,2
2160233,"pravastatin","pravastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol tablet 80 mg","1802--PRAVACHOL TABLET 80 MG",15571532,36
2159398,"octreotide","octreotide 20 mg powder for injection, extended release",NA,NA,NA,"20 mg","powder for injection, extended release",10672,NA,NA,"Active",2016-06-01 12:56:06,"SCM","SandoSTATIN LAR Depot 20 mg intramuscular injection","1822-1102-SANDOSTATIN LAR DEPOT 20 MG INTRAMUSCULAR INJECTION",16533851,11
2165393,"octreotide","octreotide 20 mg powder for injection, extended release",NA,NA,NA,"20 mg","powder for injection, extended release",10672,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Sandostatin LAR Depot powder for injection 20 mg","1822-1102-SANDOSTATIN LAR DEPOT POWDER FOR INJECTION 20 MG",15260098,8
2165282,"amLODIPine-atorvastatin","amLODIPine-atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","amlodipine-atorvastatin tablet 5 mg-10 mg","2380--AMLODIPINE-ATORVASTATIN TABLET 5 MG-10 MG",3000714805,2
2164281,"amLODIPine-atorvastatin","amLODIPine-atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Caduet tablet 10 mg-10 mg","2380--CADUET TABLET 10 MG-10 MG",3000714801,2
2166243,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Zocor 40 mg tablet oral","1995--ZOCOR 40 MG TABLET ORAL",3000271894,5
2163249,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Zocor 80 mg tablet oral","1995--ZOCOR 80 MG TABLET ORAL",3000475951,4
2164180,"lovastatin","lovastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mevacor tablet 20 mg","1748--MEVACOR TABLET 20 MG",3000263751,10
2166174,"lovastatin","lovastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Altoprev tablet, extended release 60 mg","1748--ALTOPREV TABLET, EXTENDED RELEASE 60 MG",15155549,2
2165226,"octreotide","octreotide",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Sandostatin solution 100 mcg/ml","1822--SANDOSTATIN SOLUTION 100 MCG/ML",16532024,5
2165249,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","simvastatin tablet 5 mg","1995--SIMVASTATIN TABLET 5 MG",3000271891,9
2165250,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Zocor tablet 5 mg","1995--ZOCOR TABLET 5 MG",3000271891,14
2163180,"lovastatin","lovastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-02-09 10:48:57,"SCM","lovastatin","1748--LOVASTATIN",3000252825,56
2159186,"lovastatin","lovastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin tablet 40 mg","1748--LOVASTATIN TABLET 40 MG",3000263752,78
2163320,"nystatin","nystatin 50000000 units powder",NA,NA,NA,"50000000 units","powder",10910,NA,NA,"Active",2013-02-23 00:15:01,"SCM","nystatin 50,000,000 units compounding powder","193-212-NYSTATIN 50,000,000 UNITS COMPOUNDING POWDER",3000287924,7
2164248,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","simvastatin tablet 80 mg","1995--SIMVASTATIN TABLET 80 MG",3000475951,115
2164249,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Zocor tablet 80 mg","1995--ZOCOR TABLET 80 MG",3000475951,150
2162251,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-12-14 21:35:13,"SCM","Zocor","1995--ZOCOR",3000252824,45
2162395,"octreotide","octreotide 30 mg powder for injection, extended release",NA,NA,NA,"30 mg","powder for injection, extended release",10672,NA,NA,"Active",2016-02-12 11:57:37,"SCM","Sandostatin LAR Depot 30 mg intramuscular injection","1822-1103-SANDOSTATIN LAR DEPOT 30 MG INTRAMUSCULAR INJECTION",15260099,19
2161287,"amLODIPine-atorvastatin","amLODIPine-atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Caduet tablet 5 mg-20 mg","2380--CADUET TABLET 5 MG-20 MG",3000714804,9
2160261,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Zocor 20 mg tablet oral","1995--ZOCOR 20 MG TABLET ORAL",3000271893,28
2161216,"pravastatin","pravastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol tablet 10 mg","1802--PRAVACHOL TABLET 10 MG",15451300,39
2160192,"lovastatin","lovastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Altoprev tablet, extended release 40 mg","1748--ALTOPREV TABLET, EXTENDED RELEASE 40 MG",15503431,2
2162284,"amLODIPine-atorvastatin","amLODIPine-atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Caduet tablet 10 mg-20 mg","2380--CADUET TABLET 10 MG-20 MG",15572447,7
2166205,"pravastatin","pravastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Pravachol tablet 40 mg","1802--PRAVACHOL TABLET 40 MG",15571529,117
2166214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-28 13:04:56,"SCM","lovastatin 40 mg oral tablet","--LOVASTATIN 40 MG ORAL TABLET",3000263752,126
2166215,"pravastatin","pravastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","pravastatin tablet 80 mg","1802--PRAVASTATIN TABLET 80 MG",15571532,13
2162323,"nystatin","nystatin 1000000000 units powder",NA,NA,NA,"1000000000 units","powder",10910,NA,NA,"Active",2015-09-15 13:29:57,"SCM","nystatin 1,000,000,000 units compounding powder","193-225-NYSTATIN 1,000,000,000 UNITS COMPOUNDING POWDER",16533943,56
2166371,"imipenem-cilastatin","imipenem-cilastatin 500 mg-500 mg powder for injection",NA,NA,NA,"500 mg-500 mg","powder for injection",10911,NA,NA,"Active",2017-02-21 23:11:16,"SCM","imipenem-cilastatin 500 mg injection","1568-799-IMIPENEM-CILASTATIN 500 MG INJECTION",16433179,27
5355853,"amLODIPine-Atorvastatin","amLODIPine-Atorvastatin","Cardiovascular Agents","Cardiovascular","Cardiovascular Agents Misc. - Combinations",NA,NA,8437,NA,NA,NA,NA,"EPIC","CADUET PO","114332",16431384,77
2159231,"octreotide","octreotide",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-06-25 03:58:13,"SCM","SandoSTATIN","1822--SANDOSTATIN",3000252932,6
2159254,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-03-02 10:53:15,"SCM","simvastatin","1995--SIMVASTATIN",3000252824,288
2159255,"simvastatin","simvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2016-05-16 16:31:23,"SCM","Zocor tablet 20 mg","1995--ZOCOR TABLET 20 MG",3000271893,414
2165181,"lovastatin","lovastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","lovastatin tablet, extended release 60 mg","1748--LOVASTATIN TABLET, EXTENDED RELEASE 60 MG",15155549,7
2166276,"amLODIPine-atorvastatin","amLODIPine-atorvastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Caduet tablet 5 mg-80 mg","2380--CADUET TABLET 5 MG-80 MG",15572455,2
2162183,"lovastatin","lovastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Mevacor tablet 40 mg","1748--MEVACOR TABLET 40 MG",3000263752,15
2162213,"pravastatin","pravastatin",NA,NA,NA,NA,NA,NA,NA,NA,"Active",2017-01-31 15:23:56,"SCM","Pravachol","1802--PRAVACHOL",3000252827,39
2161225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-11-02 10:30:55,"SCM","lovastatin 40 mg","--LOVASTATIN 40 MG",15113405,3
2159373,"octreotide","octreotide 200 mcg/mL solution",NA,NA,NA,"200 mcg/mL","solution",10911,NA,NA,"Active",2015-05-07 11:44:30,"SCM","Sandostatin 200 mcg/mL injectable solution","1822-661-SANDOSTATIN 200 MCG/ML INJECTABLE SOLUTION",15565892,2
2161566,"simvastatin","simvastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2014-01-27 14:42:23,"SCM","Zocor 10 mg tablet oral","1995-2259-ZOCOR 10 MG TABLET ORAL",3000271892,69
2161567,"simvastatin","simvastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2017-03-03 20:29:54,"SCM","simvastatin 40 mg oral tablet","1995-2261-SIMVASTATIN 40 MG ORAL TABLET",3000271894,9055
2165561,"simvastatin","simvastatin 80 mg tablet",NA,NA,NA,"80 mg","tablet",10700,NA,NA,"Active",2012-04-13 00:15:00,"SCM","Zocor tablet 80 mg","1995-2258-ZOCOR TABLET 80 MG",3000475951,103
2164561,"simvastatin","simvastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Zocor tablet 20 mg","1995-2260-ZOCOR TABLET 20 MG",3000271893,271
2162564,"simvastatin","simvastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2011-02-22 00:47:53,"SCM","simvastatin","1995-2261-SIMVASTATIN",3000271894,2
2160572,"simvastatin","simvastatin 80 mg tablet",NA,NA,NA,"80 mg","tablet",10700,NA,NA,"Active",2017-03-02 12:23:42,"SCM","simvastatin 80 mg oral tablet","1995-2258-SIMVASTATIN 80 MG ORAL TABLET",3000475951,2149
2160573,"simvastatin","simvastatin 10 mg tablet",NA,NA,NA,"10 mg","tablet",10700,NA,NA,"Active",2012-02-24 21:50:17,"SCM","Zocor tablet 10 mg","1995-2259-ZOCOR TABLET 10 MG",3000271892,83
2160574,"simvastatin","simvastatin 40 mg tablet",NA,NA,NA,"40 mg","tablet",10700,NA,NA,"Active",2017-02-26 09:30:42,"SCM","Zocor 40 mg oral tablet","1995-2261-ZOCOR 40 MG ORAL TABLET",3000271894,1468
2166555,"simvastatin","simvastatin 20 mg tablet",NA,NA,NA,"20 mg","tablet",10700,NA,NA,"Active",2017-03-03 14:57:12,"SCM","simvastatin 20 mg oral tablet","1995-2260-SIMVASTATIN 20 MG ORAL TABLET",3000271893,10033
2163560,"simvastatin","simvastatin 80 mg tablet",NA,NA,NA,"80 mg","tablet",10700,NA,NA,"Active",2017-01-27 20:51:44,"SCM","Zocor 80 mg oral tablet","1995-2258-ZOCOR 80 MG ORAL TABLET",3000475951,323
