PK_MEDICATION_ID,SIMPLE_GENERIC_NAME,GENERIC_NAME,THERAPEUTIC_CLASS,PHARMACY_CLASS,PHARMACY_SUBCLASS,AMOUNT,FORM,FK_ROUTE_ID,CONTROLLED_MED_YN,DEA_CLASS,RECORD_STATE,SOURCE_LAST_UPDATE_DATE,SOURCE_CODE,statin_curation,FULL_NAME,SOURCE_ORIG_ID,FK_3M_NCID_ID,MEDICATION_COUNT
134807,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin Tab 10-40 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,EZETIMIBE-SIMVASTATIN 10-40 MG PO TABS,54816,3000561659,1048
135594,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin Tab 10-80 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-80 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,EZETIMIBE-SIMVASTATIN 10-80 MG PO TABS,54817,3000561660,220
158357,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,EZETIMIBE-SIMVASTATIN OR,77478,16433482,5
5351434,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,EZETIMIBE-SIMVASTATIN PO,119084,NA,2
8984065,Ezetimibe-Atorvastatin,Ezetimibe-Atorvastatin Tab 10-10 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-10 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,LIPTRUZET 10-10 MG PO TABS,143317,NA,6
8985065,Ezetimibe-Atorvastatin,Ezetimibe-Atorvastatin Tab 10-20 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-20 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,LIPTRUZET 10-20 MG PO TABS,143318,NA,10
8983065,Ezetimibe-Atorvastatin,Ezetimibe-Atorvastatin Tab 10-40 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-40 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,LIPTRUZET 10-40 MG PO TABS,143319,NA,6
8982066,Ezetimibe-Atorvastatin,Ezetimibe-Atorvastatin Tab 10-80 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-80 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,LIPTRUZET 10-80 MG PO TABS,143320,NA,3
135591,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin Tab 10-10 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,VYTORIN 10-10 MG PO TABS,54808,3000561665,1666
133849,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin Tab 10-20 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,VYTORIN 10-20 MG PO TABS,54809,3000561661,4055
134805,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin Tab 10-40 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,VYTORIN 10-40 MG PO TABS,54810,3000561659,4778
135592,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin Tab 10-80 MG,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,10-80 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,VYTORIN 10-80 MG PO TABS,54811,3000561660,1457
171316,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,VYTORIN OR,89995,16433482,809
5369648,Ezetimibe-Simvastatin,Ezetimibe-Simvastatin,Cardiovascular Agents,Antihyperlipidemic,Antihyperlipidemics - Combinations,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,VYTORIN PO,133377,16433482,547
13018500,Atorvastatin Calcium,Atorvastatin Calcium (Bulk) Powder,Miscellaneous Products,Chemicals,Bulk Chemicals - A's,NA,Powder,8446,0,NA,NA,NA,EPIC,TRUE,ATORVASTATIN CALCIUM POWD,149781,NA,9
148520,Simvastatin,Simvastatin (Bulk) Powder,Miscellaneous Products,Chemicals,Bulk Chemicals - S's,NA,Powder,8446,0,NA,NA,NA,EPIC,TRUE,SIMVASTATIN POWD,68834,3000602359,5
133488,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-10 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 10-10 MG PO TABS,53726,3000714801,831
134444,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-20 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 10-20 MG PO TABS,53727,3000714800,265
135231,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-40 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 10-40 MG PO TABS,53728,3000714799,210
133489,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-80 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-80 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 10-80 MG PO TABS,53729,3000714798,60
136185,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 2.5-10 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,2.5-10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 2.5-10 MG PO TABS,55817,3000714847,163
137141,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 2.5-20 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,2.5-20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 2.5-20 MG PO TABS,55818,3000714846,30
135928,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 2.5-40 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,2.5-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 2.5-40 MG PO TABS,55819,3000714845,19
135229,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-10 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 5-10 MG PO TABS,53722,3000714805,500
133487,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-20 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 5-20 MG PO TABS,53723,3000714804,215
134443,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-40 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 5-40 MG PO TABS,53724,3000714803,128
135230,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-80 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-80 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN 5-80 MG PO TABS,53725,3000714802,32
151425,amLODIPine-Atorvastatin,amLODIPine-Atorvastatin,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN OR,71549,16431384,16
5353101,amLODIPine-Atorvastatin,amLODIPine-Atorvastatin,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,AMLODIPINE-ATORVASTATIN PO,112388,16431384,185
134480,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-10 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 10-10 MG PO TABS,53835,3000714801,367
133525,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-20 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 10-20 MG PO TABS,53837,3000714800,375
135268,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-40 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 10-40 MG PO TABS,53839,3000714799,262
134482,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 10-80 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,10-80 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 10-80 MG PO TABS,53841,3000714798,79
136183,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 2.5-10 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,2.5-10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 2.5-10 MG PO TABS,55811,3000714847,45
137139,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 2.5-20 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,2.5-20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 2.5-20 MG PO TABS,55812,3000714846,28
135926,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 2.5-40 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,2.5-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 2.5-40 MG PO TABS,55813,3000714845,12
133524,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-10 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 5-10 MG PO TABS,53834,3000714805,427
135267,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-20 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 5-20 MG PO TABS,53836,3000714804,337
134481,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-40 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 5-40 MG PO TABS,53838,3000714803,164
133526,amLODIPine-Atorvastatin,Amlodipine Besylate-Atorvastatin Calcium Tab 5-80 MG,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,5-80 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CADUET 5-80 MG PO TABS,53840,3000714802,36
151994,amLODIPine-Atorvastatin,amLODIPine-Atorvastatin,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,CADUET OR,73256,16431384,156
5355853,amLODIPine-Atorvastatin,amLODIPine-Atorvastatin,Cardiovascular Agents,Cardiovascular,Cardiovascular Agents Misc. - Combinations,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,CADUET PO,114332,16431384,77
127442,Niacin-Lovastatin,Niacin-Lovastatin Tab ER 24HR 1000-20 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,1000-20 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ADVICOR 1000-20 MG PO TAB SR 24HR,47578,3000531919,182
140629,Niacin-Lovastatin,Niacin-Lovastatin Tab ER 24HR 1000-40 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,1000-40 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ADVICOR 1000-40 MG PO TAB SR 24HR,60290,3000594680,77
128397,Niacin-Lovastatin,Niacin-Lovastatin Tab ER 24HR 500-20 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,500-20 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ADVICOR 500-20 MG PO TAB SR 24HR,47576,3000531921,446
129184,Niacin-Lovastatin,Niacin-Lovastatin Tab ER 24HR 750-20 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,750-20 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ADVICOR 750-20 MG PO TAB SR 24HR,47577,3000531920,32
151215,Niacin-Lovastatin,NA,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,ADVICOR OR,70919,16431289,60
5357048,Niacin-Lovastatin,NA,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,ADVICOR PO,111749,16431289,20
131717,Lovastatin,Lovastatin Tab SR 24HR 10 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,10 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ALTOCOR 10 MG OR TB24,51546,3000537560,9
132504,Lovastatin,Lovastatin Tab SR 24HR 20 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ALTOCOR 20 MG OR TB24,51547,3000537559,16
129609,Lovastatin,Lovastatin Tab SR 24HR 40 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ALTOCOR 40 MG OR TB24,48855,3000537558,33
127867,Lovastatin,Lovastatin Tab SR 24HR 60 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,60 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ALTOCOR 60 MG OR TB24,48856,3000537557,30
133696,Lovastatin,Lovastatin Tab SR 24HR 10 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,10 MG,TABLET SR 24 HR,8437,0,NA,Deleted,NA,EPIC,TRUE,ALTOPREV 10 MG OR TB24,54350,3000537560,8
135432,Lovastatin,Lovastatin Tab ER 24HR 20 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,TABLET SR 24 HR,8437,0,NA,NA,NA,EPIC,TRUE,ALTOPREV 20 MG PO TAB SR 24HR,54331,3000537559,15
133690,Lovastatin,Lovastatin Tab ER 24HR 40 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 MG,TABLET SR 24 HR,8437,0,NA,NA,NA,EPIC,TRUE,ALTOPREV 40 MG PO TAB SR 24HR,54332,3000537558,42
133691,Lovastatin,Lovastatin Tab ER 24HR 60 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,60 MG,TABLET SR 24 HR,8437,0,NA,NA,NA,EPIC,TRUE,ALTOPREV 60 MG PO TAB SR 24HR,54335,3000537557,67
152328,Lovastatin,Lovastatin,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,ALTOPREV OR,71391,16534411,5
5354164,Lovastatin,Lovastatin,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,ALTOPREV PO,112208,NA,3
152546,Aspirin Buffered-Pravastatin,NA,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,ASPIRIN BUFFERED-PRAVASTATIN OR,72045,NA,2
35539,Atorvastatin Calcium,Atorvastatin Calcium Tab 10 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,10 mg,Tab,8437,0,NA,NA,NA,EPIC,TRUE,ATORVASTATIN CALCIUM 10 MG PO TABS,14506,3000284908,48073
34696,Atorvastatin Calcium,Atorvastatin Calcium Tab 20 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,ATORVASTATIN CALCIUM 20 MG PO TABS,14508,3000284909,56172
48383,Atorvastatin Calcium,Atorvastatin Calcium Tab 40 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 mg,Tab,8437,0,NA,NA,NA,EPIC,TRUE,ATORVASTATIN CALCIUM 40 MG PO TABS,17766,3000284910,62996
124205,Atorvastatin Calcium,Atorvastatin Calcium Tab 80 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,80 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,ATORVASTATIN CALCIUM 80 MG PO TABS,43850,3000515431,32474
152570,Atorvastatin Calcium,Atorvastatin Calcium,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,ATORVASTATIN CALCIUM OR,72117,16535744,33
5354378,Atorvastatin Calcium,Atorvastatin Calcium,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,ATORVASTATIN CALCIUM PO,112989,16535744,2748
16010661,Atorvastatin-Coenzyme Q10,Atorvastatin-Coenzyme Q10,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,ATORVASTATIN-COENZYME Q10 PO,155066,NA,3
93031,Cerivastatin Sodium,NA,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,0.4 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,BAYCOL 0.4 MG OR TABS,31131,3000502570,141
59319,Cerivastatin Sodium,Cerivastatin Sodium Tab 0.2 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,0.2 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,BAYCOL TABS 0.2 MG OR,22054,3000286095,24
57953,Cerivastatin Sodium,Cerivastatin Sodium Tab 0.3 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,0.3 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,BAYCOL TABS 0.3 MG OR,22055,3000286096,41
125199,Cerivastatin Sodium,Cerivastatin Sodium Tab 0.8 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,0.8 MG,Tab,8437,0,NA,Deleted,NA,EPIC,TRUE,BAYCOL TABS 0.8 MG OR,43965,3000516644,28
42403,Misc Nat HMG CoA Reduct Inhib,Misc Natural HMG CoA Reductase Inhibitors - Cap,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,600 MG,Cap,8437,0,NA,NA,NA,EPIC,TRUE,CHOLESTIN 600 MG PO CAPS,16474,223669,12
155244,Misc Nat HMG CoA Reduct Inhib,Misc Nat HMG CoA Reduct Inhib,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,CHOLESTIN OR,74139,16534520,3
5350367,Misc Nat HMG CoA Reduct Inhib,Misc Nat HMG CoA Reduct Inhib,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,CHOLESTIN PO,115324,NA,5
131985,Rosuvastatin Calcium,Rosuvastatin Calcium Tab 10 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CRESTOR 10 MG PO TABS,52350,3000543439,18326
132772,Rosuvastatin Calcium,Rosuvastatin Calcium Tab 20 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CRESTOR 20 MG PO TABS,52351,3000543438,11353
133030,Rosuvastatin Calcium,Rosuvastatin Calcium Tab 40 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CRESTOR 40 MG PO TABS,52352,3000543437,4894
131986,Rosuvastatin Calcium,Rosuvastatin Calcium Tab 5 MG,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,5 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,CRESTOR 5 MG PO TABS,52353,3000549185,12207
156265,Rosuvastatin Calcium,Rosuvastatin Calcium,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,CRESTOR OR,74842,16534994,1671
5354001,Rosuvastatin Calcium,Rosuvastatin Calcium,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,CRESTOR PO,116199,16534994,3538
98134,Fluvastatin Sodium,Fluvastatin Sodium Cap 20 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,Cap,8437,0,NA,NA,NA,EPIC,TRUE,FLUVASTATIN SODIUM 20 MG PO CAPS,33583,3000276743,327
96813,Fluvastatin Sodium,Fluvastatin Sodium Cap 40 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 MG,Cap,8437,0,NA,NA,NA,EPIC,TRUE,FLUVASTATIN SODIUM 40 MG PO CAPS,33584,3000276744,223
126155,Fluvastatin Sodium,Fluvastatin Sodium Tab ER 24 HR 80 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,80 MG,TABLET SR 24 HR,8437,0,NA,NA,NA,EPIC,TRUE,FLUVASTATIN SODIUM ER 80 MG PO TAB SR 24HR,44482,NA,257
157537,Fluvastatin Sodium,Fluvastatin Sodium,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,Deleted,NA,EPIC,TRUE,FLUVASTATIN SODIUM OR,77885,16433816,2
5356503,Fluvastatin Sodium,Fluvastatin Sodium,Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,NA,NA,8437,NA,NA,NA,NA,EPIC,TRUE,FLUVASTATIN SODIUM PO,119543,16433816,6
23153020,Atorvastatin Calcium,Inv Atorvastatin Calcium 40MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 MG,Cap,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN (STOP-CA) 40 MG CAPS OR PLACEBO,4080000173,NA,5
8770093,Atorvastatin Calcium,Atorvastatin Calcium Tab 10 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,10 MG,Cap,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN 10 MG CAPS OR PLACEBO,9001217,NA,5
5474049,Atorvastatin Calcium,Atorvastatin Calcium Tab 10 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN 10 MG TABS,900544,NA,29
5476048,Atorvastatin Calcium,Atorvastatin Calcium Tab 10 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,10 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN 10 MG TABS OR PLACEBO,900543,NA,9
8772046,Atorvastatin Calcium,Atorvastatin Calcium Tab 20 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,Cap,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN 20 MG CAPS OR PLACEBO,9001218,NA,13
5470041,Atorvastatin Calcium,Atorvastatin Calcium Tab 20 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN 20 MG TABS,900551,NA,35
5471043,Atorvastatin Calcium,Atorvastatin Calcium Tab 20 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,Tab,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN 20 MG TABS OR PLACEBO,900545,NA,10
8773061,Atorvastatin Calcium,Atorvastatin Calcium Tab 20 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 mg,Tab,8437,0,NA,NA,NA,EPIC,TRUE,INVESTIGATIONAL ATORVASTATIN 40 MG TABS,9001219,NA,36
97251,Fluvastatin Sodium,Fluvastatin Sodium Cap 20 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,20 MG,Cap,8437,0,NA,NA,NA,EPIC,TRUE,LESCOL 20 MG PO CAPS,33801,3000276743,656
98206,Fluvastatin Sodium,Fluvastatin Sodium Cap 40 MG (Base Equivalent),Cardiovascular Agents,Antihyperlipidemic,HMG CoA Reductase Inhibitors,40 MG,Cap,8437,0,NA,Deleted,NA,EPIC,TRUE,LESCOL 40 MG PO CAPS,33802,3000276744,652
